,As,Ds,Gs,Opp Score,Opp Seed,Opponent,Score,Seed,Team,Ts,url
0,5,0,10,15,6,DiG,14,7,Pittsburgh Temper,0,/teams/events/match_report/?EventGameId=eWkuiSXH1hJMcPKi3K0yVaBcvdS4pkO7xQZm2mfJWUI%3d
1,0,0,0,14,7,Pittsburgh Temper,15,6,DiG,0,/teams/events/match_report/?EventGameId=eWkuiSXH1hJMcPKi3K0yVaBcvdS4pkO7xQZm2mfJWUI%3d
0,0,0,0,11,5,Doublewide,14,2,Ring of Fire,0,/teams/events/match_report/?EventGameId=Vm9ffFIxG2sWPbglieCEKopeiDRFlltwLp1YlEPh7GI%3d
1,0,0,0,14,2,Ring of Fire,11,5,Doublewide,0,/teams/events/match_report/?EventGameId=Vm9ffFIxG2sWPbglieCEKopeiDRFlltwLp1YlEPh7GI%3d
0,0,0,0,12,2,Ring of Fire,14,8,Chicago Machine,0,/teams/events/match_report/?EventGameId=pTnMoNHDPWheS%2f8YyPDoBaKIW9VldqtqNXnhjg9WlNA%3d
1,0,0,0,14,8,Chicago Machine,12,2,Ring of Fire,0,/teams/events/match_report/?EventGameId=pTnMoNHDPWheS%2f8YyPDoBaKIW9VldqtqNXnhjg9WlNA%3d
0,0,0,0,11,4,Sub Zero,12,3,PoNY,0,/teams/events/match_report/?EventGameId=enFiu%2fUP26row2xm206q%2b37Je6LdY%2fcvt4yeYvJdVkI%3d
1,9,4,8,12,3,PoNY,11,4,Sub Zero,8,/teams/events/match_report/?EventGameId=enFiu%2fUP26row2xm206q%2b37Je6LdY%2fcvt4yeYvJdVkI%3d
0,0,0,0,11,6,DiG,15,3,PoNY,0,/teams/events/match_report/?EventGameId=YGhdJ7LTS7ZQGcTNI%2bu188r%2fsvshHWE3PgwXxR%2f2usY%3d
1,0,0,0,15,3,PoNY,11,6,DiG,0,/teams/events/match_report/?EventGameId=YGhdJ7LTS7ZQGcTNI%2bu188r%2fsvshHWE3PgwXxR%2f2usY%3d
0,5,0,7,6,7,Pittsburgh Temper,15,5,Doublewide,0,/teams/events/match_report/?EventGameId=D5BlmNPugj5K1izGJn2NjQ9e%2baOiBobDaWOEF%2fqhCVQ%3d
1,1,0,0,15,5,Doublewide,6,7,Pittsburgh Temper,0,/teams/events/match_report/?EventGameId=D5BlmNPugj5K1izGJn2NjQ9e%2baOiBobDaWOEF%2fqhCVQ%3d
0,0,0,0,9,5,Doublewide,14,1,Truck Stop,0,/teams/events/match_report/?EventGameId=dh%2bHNsDjgAHlOml51nTwi1bnwBwPwQRZDjwQawP0aXU%3d
1,3,0,6,14,1,Truck Stop,9,5,Doublewide,0,/teams/events/match_report/?EventGameId=dh%2bHNsDjgAHlOml51nTwi1bnwBwPwQRZDjwQawP0aXU%3d
0,0,0,0,12,7,Pittsburgh Temper,14,3,PoNY,0,/teams/events/match_report/?EventGameId=V814jVrPDJHVs9R6nv1QpsbVj5OTamhyWI3vocE4Fn4%3d
1,6,2,5,14,3,PoNY,12,7,Pittsburgh Temper,4,/teams/events/match_report/?EventGameId=V814jVrPDJHVs9R6nv1QpsbVj5OTamhyWI3vocE4Fn4%3d
0,0,0,0,11,8,Chicago Machine,9,6,DiG,0,/teams/events/match_report/?EventGameId=Z6vLKxei0njov7rP4M7Mp8yyQANP1OzMkDidPQFRCFQ%3d
1,0,0,5,9,6,DiG,11,8,Chicago Machine,0,/teams/events/match_report/?EventGameId=Z6vLKxei0njov7rP4M7Mp8yyQANP1OzMkDidPQFRCFQ%3d
0,10,4,8,12,7,Pittsburgh Temper,14,4,Sub Zero,2,/teams/events/match_report/?EventGameId=aJhvivhlOz18NUvYhCkNWW5CoAnVSLJY2iC1TxQKnck%3d
1,3,2,7,14,4,Sub Zero,12,7,Pittsburgh Temper,2,/teams/events/match_report/?EventGameId=aJhvivhlOz18NUvYhCkNWW5CoAnVSLJY2iC1TxQKnck%3d
0,14,12,15,9,5,Doublewide,15,8,Chicago Machine,0,/teams/events/match_report/?EventGameId=qKOS6spsGqUom3ssxj08ybsdkPWJfpeQknt0I1p4lQ0%3d
1,6,2,6,15,8,Chicago Machine,9,5,Doublewide,0,/teams/events/match_report/?EventGameId=qKOS6spsGqUom3ssxj08ybsdkPWJfpeQknt0I1p4lQ0%3d
0,0,0,0,11,8,Chicago Machine,12,3,PoNY,0,/teams/events/match_report/?EventGameId=a8nZayv36X9G6oDUJ7OF%2fGzpwhA0CnYucgNV1SXBkx4%3d
1,11,5,11,12,3,PoNY,11,8,Chicago Machine,4,/teams/events/match_report/?EventGameId=a8nZayv36X9G6oDUJ7OF%2fGzpwhA0CnYucgNV1SXBkx4%3d
0,0,0,0,13,1,Truck Stop,15,4,Sub Zero,0,/teams/events/match_report/?EventGameId=sJgK%2fTDmwCSrMLhZPe4dTUsNAGNf697mZAu%2b%2b%2fq770g%3d
1,0,0,0,15,4,Sub Zero,13,1,Truck Stop,0,/teams/events/match_report/?EventGameId=sJgK%2fTDmwCSrMLhZPe4dTUsNAGNf697mZAu%2b%2b%2fq770g%3d
0,2,0,3,10,5,Doublewide,15,4,Sub Zero,0,/teams/events/match_report/?EventGameId=HbrSHbg1D%2fvUgNhR66nENJY82nfSn%2bs2HSohDMYzLmA%3d
1,1,0,1,15,4,Sub Zero,10,5,Doublewide,2,/teams/events/match_report/?EventGameId=HbrSHbg1D%2fvUgNhR66nENJY82nfSn%2bs2HSohDMYzLmA%3d
0,0,0,0,12,8,Chicago Machine,11,1,Truck Stop,0,/teams/events/match_report/?EventGameId=slOn2t1tDfawZuHze7HsyP7Qvu%2fZZYdwgdXO%2f43AAY8%3d
1,12,4,12,11,1,Truck Stop,12,8,Chicago Machine,6,/teams/events/match_report/?EventGameId=slOn2t1tDfawZuHze7HsyP7Qvu%2fZZYdwgdXO%2f43AAY8%3d
0,0,0,0,10,6,DiG,12,1,Truck Stop,0,/teams/events/match_report/?EventGameId=xDlbPvQplUGQzSY4vqqm8GTU3U7KqVqjOQHjuYpSBGA%3d
1,0,0,0,12,1,Truck Stop,10,6,DiG,0,/teams/events/match_report/?EventGameId=xDlbPvQplUGQzSY4vqqm8GTU3U7KqVqjOQHjuYpSBGA%3d
0,0,0,0,14,6,DiG,15,2,Ring of Fire,0,/teams/events/match_report/?EventGameId=gvDsEuRmuXOZJMdqRaAhqVGT5krzlt9CRK3g%2feTIXc4%3d
1,0,0,0,15,2,Ring of Fire,14,6,DiG,0,/teams/events/match_report/?EventGameId=gvDsEuRmuXOZJMdqRaAhqVGT5krzlt9CRK3g%2feTIXc4%3d
0,2,0,0,9,8,Chicago Machine,11,3,PoNY,0,/teams/events/match_report/?EventGameId=oJPcUNCu9LmDP%2b6AqvpW7aPskDn4MPiq4dPPCqh5tqM%3d
1,7,3,7,11,3,PoNY,9,8,Chicago Machine,6,/teams/events/match_report/?EventGameId=oJPcUNCu9LmDP%2b6AqvpW7aPskDn4MPiq4dPPCqh5tqM%3d
0,0,0,5,8,7,Pittsburgh Temper,13,2,Ring of Fire,0,/teams/events/match_report/?EventGameId=ruHax0U7B5E%2f5f9EXXZB83VWNp9prZC7B2Pnpm%2b%2fSFA%3d
1,0,0,6,13,2,Ring of Fire,8,7,Pittsburgh Temper,0,/teams/events/match_report/?EventGameId=ruHax0U7B5E%2f5f9EXXZB83VWNp9prZC7B2Pnpm%2b%2fSFA%3d
